DEPARTURES_SCHEDULED	DEPARTURES_PERFORMED	PAYLOAD	SEATS	PASSENGERS	FREIGHT	MAIL	DISTANCE	RAMP_TO_RAMP	AIR_TIME	UNIQUE_CARRIER	AIRLINE_ID	UNIQUE_CARRIER_NAME	UNIQUE_CARRIER_ENTITY	REGION	CARRIER	CARRIER_NAME	CARRIER_GROUP	CARRIER_GROUP_NEW	ORIGIN_AIRPORT_ID	ORIGIN_AIRPORT_SEQ_ID	ORIGIN_CITY_MARKET_ID	ORIGIN	ORIGIN_CITY_NAME	ORIGIN_STATE_ABR	ORIGIN_STATE_FIPS	ORIGIN_STATE_NM	ORIGIN_COUNTRY	ORIGIN_COUNTRY_NAME	ORIGIN_WAC	DEST_AIRPORT_ID	DEST_AIRPORT_SEQ_ID	DEST_CITY_MARKET_ID	DEST	DEST_CITY_NAME	DEST_STATE_ABR	DEST_STATE_FIPS	DEST_STATE_NM	DEST_COUNTRY	DEST_COUNTRY_NAME	DEST_WAC	AIRCRAFT_GROUP	AIRCRAFT_TYPE	AIRCRAFT_CONFIG	YEAR	QUARTER	MONTH	DISTANCE_GROUP	CLASS	DATA_SOURCE
89	90	4418100	16195	15394	26415	1268	1276	16711	14620	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	888	1	2024	3	8	3	F	DU
97	97	4597064	17363	15394	17087	2911	2419	29458	26685	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	US	United States	38	6	839	1	2024	2	5	5	F	DU
44	44	4605130	15996	15390	252027	18801	2398	14373	13224	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	627	1	2024	4	12	5	F	DU
91	90	4477645	18000	15389	4445	5914	925	15901	12677	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	US	United States	74	6	721	1	2024	2	4	2	F	DU
111	111	4129200	20646	15389	0	0	628	13592	9337	F9	20436	Frontier Airlines Inc.	6460	D	F9	Frontier Airlines Inc.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	722	1	2024	2	5	2	F	DU
108	109	4730600	19075	15388	31353	0	1444	24240	22052	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13232	1323202	30977	MDW	Chicago, IL	IL	17	Illinois	US	United States	41	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	838	1	2024	2	4	3	F	DU
125	119	4710700	20468	15388	661	0	1032	19083	16099	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	US	United States	74	6	614	1	2024	3	8	3	F	DU
131	131	4317353	16506	15388	464	0	1620	28483	25112	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	6	698	1	2024	2	4	4	F	DU
0	97	4125836	17767	15387	12901	0	1506	0	0	AV	19537	Aerovias Nacl De Colombia	9327A	I	AV	Aerovias Nacl De Colombia	0	0	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	10711	1071102	30711	BOG	Bogota, Colombia				CO	Colombia	327	6	694	1	2024	2	5	4	F	IF
98	97	4013661	16102	15386	1087	0	2227	27694	24967	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	11618	1161802	31703	EWR	Newark, NJ	NJ	34	New Jersey	US	United States	21	6	838	1	2024	2	5	5	F	DU
89	86	4360200	16298	15385	918	0	1020	15432	12775	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12953	1295304	31703	LGA	New York, NY	NY	36	New York	US	United States	22	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	699	1	2024	3	8	3	F	DU
116	115	4551900	19780	15385	10004	0	1021	21143	17673	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11042	1104205	30647	CLE	Cleveland, OH	OH	39	Ohio	US	United States	44	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	1	2	3	F	DU
90	87	4410900	16453	15384	26820	1959	1671	18706	16700	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	6	699	1	2024	2	4	4	F	DU
97	96	3795100	16512	15383	52	0	569	10180	7502	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	10140	1014005	30140	ABQ	Albuquerque, NM	NM	35	New Mexico	US	United States	86	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	4	2	F	DU
0	78	7198578	18174	15382	2714184	0	2608	0	0	LP	20188	Lan Peru Airlines	9368E	I	LP	Lan Peru Airlines	0	0	12986	1298603	32986	LIM	Lima, Peru				PE	Peru	368	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	626	3	2024	2	5	6	F	IF
93	91	4467190	16377	15382	24887	197	1481	20879	18684	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	US	United States	87	6	888	1	2024	2	5	3	F	DU
124	115	4761000	18630	15382	0	0	540	11894	9237	B6	20409	JetBlue Airways	16673	L	B6	JetBlue Airways	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	13180	1318002	33180	MBJ	Montego Bay, Jamaica				JM	Jamaica	243	6	694	1	2024	3	7	2	F	IU
193	192	6643200	27456	15382	8879	0	371	15120	12053	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13796	1379610	32457	OAK	Oakland, CA	CA	6	California	US	United States	91	14908	1490803	32575	SNA	Santa Ana, CA	CA	6	California	US	United States	91	6	612	1	2024	4	11	1	F	DU
60	58	5703430	16347	15381	524517	3324	3635	25249	23049	DL	19790	Delta Air Lines Inc.	10261	A	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	10920	1092006	30920	CDG	Paris, France				FR	France	427	6	687	1	2024	1	3	8	F	IU
113	113	4462600	19436	15380	2	0	812	17786	14343	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11193	1119302	33105	CVG	Cincinnati, OH	KY	21	Kentucky	US	United States	52	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	1	2	2	F	DU
138	133	4799400	17024	15380	4845	196	280	11067	7105	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	US	United States	23	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	698	1	2024	3	7	1	F	DU
60	59	5801765	16608	15378	428371	18207	4653	33540	31935	DL	19790	Delta Air Lines Inc.	10260	L	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	11988	1198805	30966	GRU	Sao Paulo, Brazil				BR	Brazil	316	6	687	1	2024	2	6	10	F	IU
87	87	4410900	16478	15378	652	0	1084	15336	13113	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	US	United States	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	6	699	1	2024	1	2	3	F	DU
0	97	4174663	17764	15377	271938	0	1506	0	0	AV	19537	Aerovias Nacl De Colombia	9327A	I	AV	Aerovias Nacl De Colombia	0	0	10711	1071102	30711	BOG	Bogota, Colombia				CO	Colombia	327	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	694	1	2024	2	5	4	F	IF
84	84	4216800	16464	15377	1724	0	1849	19806	17374	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	6	721	1	2024	1	3	4	F	DU
93	94	4765800	17802	15375	9622	3290	594	11230	8588	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	699	1	2024	1	1	2	F	DU
105	104	4365800	16557	15375	69051	66663	1448	22411	19720	AS	19930	Alaska Airlines Inc.	6031	D	AS	Alaska Airlines Inc.	3	3	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	10299	1029906	30299	ANC	Anchorage, AK	AK	2	Alaska	US	United States	1	6	614	1	2024	4	12	3	F	DU
122	121	5009400	19602	15374	0	0	600	13262	10908	B6	20409	JetBlue Airways	16673	L	B6	JetBlue Airways	3	3	12693	1269302	32693	KIN	Kingston, Jamaica				JM	Jamaica	243	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	6	694	1	2024	3	8	2	F	IU
52	51	5314051	18532	15373	999320	54561	1846	12251	10566	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	6	627	1	2024	4	12	4	F	DU
88	86	4317200	16856	15372	11387	460	2300	25195	22875	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	721	1	2024	3	7	5	F	DU
113	105	4137500	18060	15371	299	0	631	12760	9311	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	10693	1069302	30693	BNA	Nashville, TN	TN	47	Tennessee	US	United States	54	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	6	2	F	DU
242	241	5254523	18225	15371	0	0	399	23670	15981	YX	20452	Republic Airline	6003	D	YX	Republic Airline	3	3	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	673	1	2024	2	6	1	F	DU
90	90	5846490	17460	15369	39247	2777	1549	21128	17615	DL	19790	Delta Air Lines Inc.	10260	L	DL	Delta Air Lines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14739	1473905	32105	SDQ	Santo Domingo, Dominican Republic				DO	Dominican Republic	224	6	721	1	2024	3	9	4	F	IU
113	110	4774000	19250	15369	17877	0	787	14125	11977	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	US	United States	35	6	838	1	2024	2	5	2	F	DU
0	46	4552035	16928	15367	869218	0	6906	0	0	KE	19550	Korean Air Lines Co. Ltd.	9778A	I	KE	Korean Air Lines Co. Ltd.	0	0	12277	1227706	31945	ICN	Seoul, South Korea				KR	South Korea	778	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	8	821	1	2024	1	1	14	F	IF
89	89	4063657	16554	15367	0	0	1416	19740	17639	SY	20422	Sun Country Airlines d/b/a MN Airlines	6795	D	SY	Sun Country Airlines d/b/a MN Airlines	3	3	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	US	United States	33	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	US	United States	63	6	614	1	2024	2	4	3	F	DU
127	109	5017200	19402	15367	153500	0	954	18546	14912	AS	19930	Alaska Airlines Inc.	6031	D	AS	Alaska Airlines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	888	1	2024	2	4	2	F	DU
135	135	4671000	19305	15366	29910	0	436	11968	9910	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	US	United States	72	11259	1125904	30194	DAL	Dallas, TX	TX	48	Texas	US	United States	74	6	612	1	2024	1	2	1	F	DU
116	110	4338900	18920	15363	79415	17	935	18729	14203	AA	19805	American Airlines Inc.	10050	L	AA	American Airlines Inc.	3	3	13252	1325203	33252	MEX	Mexico City, Mexico				MX	Mexico	148	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	5	2	F	IU
98	97	3842000	16684	15362	24348	33945	1391	23187	19637	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	4	12	3	F	DU
259	259	4583619	19198	15360	0	0	224	17076	10324	OO	20304	SkyWest Airlines Inc.	6700	D	OO	SkyWest Airlines Inc.	3	3	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	11884	1188402	31884	GEG	Spokane, WA	WA	53	Washington	US	United States	93	6	673	1	2024	4	12	1	F	DU
87	86	4212559	17200	15359	12686	32226	1846	21910	18995	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	6	721	1	2024	2	5	4	F	DU
93	91	4613700	17206	15359	17979	696	1123	16855	14652	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	699	1	2024	2	5	3	F	DU
48	48	4942947	17468	15358	335944	0	967	7467	6080	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	627	1	2024	3	8	2	F	DU
140	136	5622000	22008	15358	0	0	899	19528	16183	B6	20409	JetBlue Airways	6673	D	B6	JetBlue Airways	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	6	694	1	2024	1	1	2	F	DU
105	105	6820905	20366	15355	10931	145	1598	25773	22467	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	US	United States	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	721	1	2024	4	12	4	F	DU
88	88	5716568	17060	15354	16182	20	2496	31860	29010	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	721	1	2024	2	5	5	F	DU
104	103	4062900	17716	15354	2773	0	683	13394	10475	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14307	1430706	30721	PVD	Providence, RI	RI	44	Rhode Island	US	United States	15	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	6	614	1	2024	2	6	2	F	DU
70	69	4093710	16146	15353	13268	39042	1846	19227	17286	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	623	1	2024	4	12	4	F	DU
0	107	3627637	18138	15352	0	0	3010	0	0	CM	19770	Compania Panamena (Copa)	9162C	I	CM	Compania Panamena (Copa)	0	0	14286	1428602	34286	PTY	Panama City, Panama				PA	Panama	162	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	839	1	2024	2	5	7	F	IF
97	97	4162100	16684	15352	4641	0	2153	32745	29921	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	838	1	2024	1	3	5	F	DU
118	117	5077800	20475	15352	7931	0	628	13057	10359	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	6	614	1	2024	2	4	2	F	DU
108	106	4600400	18550	15351	25139	0	990	17163	15002	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	13232	1323202	30977	MDW	Chicago, IL	IL	17	Illinois	US	United States	41	6	838	1	2024	4	12	2	F	DU
87	87	4334320	17312	15350	126459	6519	1547	17616	15501	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	US	United States	3	6	622	1	2024	2	4	4	F	DU
106	105	4160700	18060	15349	3317	0	192	7676	4318	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	US	United States	33	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	US	United States	33	6	614	1	2024	1	3	1	F	DU
109	108	4687200	18900	15346	23298	0	1067	18494	16564	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	11259	1125904	30194	DAL	Dallas, TX	TX	48	Texas	US	United States	74	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	6	614	1	2024	1	3	3	F	DU
248	248	4517468	17852	15346	0	0	373	21434	15741	OO	20304	SkyWest Airlines Inc.	6700	D	OO	SkyWest Airlines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	6	673	1	2024	2	5	1	F	DU
90	87	4410900	16553	15345	41411	348	1671	22377	20357	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	US	United States	43	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	6	699	1	2024	2	4	4	F	DU
123	123	4868700	21156	15345	2523	0	575	14081	10676	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	15016	1501606	31123	STL	St. Louis, MO	MO	29	Missouri	US	United States	64	6	614	1	2024	4	10	2	F	DU
60	60	5622000	18208	15344	885317	23601	7153	49008	46666	DL	19790	Delta Air Lines Inc.	10262	P	DL	Delta Air Lines Inc.	3	3	12277	1227706	31945	ICN	Seoul, South Korea				KR	South Korea	778	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	6	359	1	2024	3	9	15	F	IU
119	115	4542400	19780	15343	1475	0	550	13520	10267	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	15016	1501606	31123	STL	St. Louis, MO	MO	29	Missouri	US	United States	64	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	1	3	2	F	DU
123	121	4930570	19350	15342	73797	31592	954	19503	16429	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	6	614	1	2024	1	2	2	F	DU
0	103	3501234	17506	15339	0	0	3010	0	0	CM	19770	Compania Panamena (Copa)	9162C	I	CM	Compania Panamena (Copa)	0	0	14286	1428602	34286	PTY	Panama City, Panama				PA	Panama	162	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	839	1	2024	4	12	7	F	IF
62	57	5605095	16074	15337	1118977	0	3457	27026	24946	DL	19790	Delta Air Lines Inc.	10261	A	DL	Delta Air Lines Inc.	3	3	10292	1029202	30292	AMS	Amsterdam, Netherlands				NL	Netherlands	461	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	US	United States	13	6	687	1	2024	3	7	7	F	IU
106	106	4185400	18232	15337	43025	11	935	17787	13594	AA	19805	American Airlines Inc.	10050	L	AA	American Airlines Inc.	3	3	13252	1325203	33252	MEX	Mexico City, Mexico				MX	Mexico	148	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	6	2	F	IU
108	107	4228000	18404	15337	33	0	612	13949	10030	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	6	614	1	2024	2	6	2	F	DU
75	73	4225551	17082	15336	18177	62642	1846	20527	18088	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	13930	1393008	30977	ORD	Chicago, IL	IL	17	Illinois	US	United States	41	14771	1477104	32457	SFO	San Francisco, CA	CA	6	California	US	United States	91	6	623	1	2024	1	1	4	F	DU
174	174	7551600	30450	15336	1268	0	163	8534	5724	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	12758	1275804	32758	KOA	Kona, HI	HI	15	Hawaii	US	United States	2	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	838	1	2024	2	6	1	F	DU
56	54	5199170	19644	15335	273208	0	1452	12610	10889	UA	19977	United Air Lines Inc.	0A875	D	UA	United Air Lines Inc.	3	3	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	US	United States	38	11292	1129202	30325	DEN	Denver, CO	CO	8	Colorado	US	United States	82	6	627	1	2024	4	11	3	F	DU
103	101	4958090	18065	15335	19303	0	692	12108	9932	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	US	United States	34	13198	1319801	33198	MCI	Kansas City, MO	MO	29	Missouri	US	United States	64	6	888	1	2024	3	8	2	F	DU
250	250	4526950	18010	15335	0	0	373	23310	16031	OO	20304	SkyWest Airlines Inc.	6700	D	OO	SkyWest Airlines Inc.	3	3	14893	1489302	33192	SMF	Sacramento, CA	CA	6	California	US	United States	91	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	US	United States	91	6	673	1	2024	2	5	1	F	DU
59	58	6327800	16530	15333	512946	0	3545	24463	22615	AA	19805	American Airlines Inc.	10049	A	AA	American Airlines Inc.	3	3	14100	1410005	34100	PHL	Philadelphia, PA	PA	42	Pennsylvania	US	United States	23	12972	1297207	30730	LHR	London, United Kingdom				GB	United Kingdom	493	6	889	1	2024	2	5	8	F	IU
70	90	4217300	16020	15333	83130	271	2677	32359	29633	AS	19930	Alaska Airlines Inc.	6031	D	AS	Alaska Airlines Inc.	3	3	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	US	United States	93	12173	1217305	32134	HNL	Honolulu, HI	HI	15	Hawaii	US	United States	2	6	839	1	2024	2	6	6	F	DU
116	115	4536600	19780	15333	4159	0	1067	21714	18505	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	US	United States	23	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	1	3	3	F	DU
105	104	4513600	18200	15332	23488	0	407	9272	7170	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	12889	1288904	32211	LAS	Las Vegas, NV	NV	32	Nevada	US	United States	85	13796	1379610	32457	OAK	Oakland, CA	CA	6	California	US	United States	91	6	614	1	2024	1	1	1	F	DU
113	107	4228100	18404	15332	1439	3594	1067	20046	16806	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	US	United States	23	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	US	United States	74	6	614	1	2024	2	5	3	F	DU
113	111	5627700	20999	15332	33493	12712	1069	18822	15595	DL	19790	Delta Air Lines Inc.	1260	D	DL	Delta Air Lines Inc.	3	3	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	US	United States	33	12478	1247805	31703	JFK	New York, NY	NY	36	New York	US	United States	22	6	699	1	2024	4	12	3	F	DU
88	88	4417600	17248	15331	1552	0	1979	22298	20288	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	US	United States	81	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	US	United States	38	6	721	1	2024	3	9	4	F	DU
106	102	5211300	19379	15330	2805	0	651	11507	8981	AA	19805	American Airlines Inc.	0A050	D	AA	American Airlines Inc.	3	3	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	US	United States	36	13495	1349505	33495	MSY	New Orleans, LA	LA	22	Louisiana	US	United States	72	6	699	1	2024	3	8	2	F	DU
191	187	6470200	26741	15328	5217	0	296	12441	9332	WN	19393	Southwest Airlines Co.	6725	D	WN	Southwest Airlines Co.	3	3	10800	1080003	32575	BUR	Burbank, CA	CA	6	California	US	United States	91	14831	1483106	32457	SJC	San Jose, CA	CA	6	California	US	United States	91	6	612	1	2024	4	12	1	F	DU
